Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
11163,CA,Electric Vehicle Supply Equipment (EVSE) Grants - Bay Area,"The Bay Area Air Quality Management District (BAAQMD) will award grants
to expand the availability of DC fast charge EVSE in the nine-county Bay
Area. Eligible property owners and tenants must respond to the BAAQMD
Request for Proposals (RFP). Up to \$20,000 is available for each DC
fast charger installed that meets program requirements; this includes a
base award amount of \$10,000 per qualifying EVSE installed and
incremental bonus awards of up to \$5,000 each year for the first two
years of operation for any station that meets or exceeds minimum usage
requirements. BAAQMD will accept proposals on a first come, first served
basis, through June 30, 2014, or until funds are exhausted. For more
information, including the RFP, see the [DC Quick Charger Deployment
Program](http://www.baaqmd.gov/Divisions/Strategic-Incentives/Bay-Area-EV-Ready/DC-Quick.aspx)
website.",,,FALSE,61,State Incentives,,2014-12-19 00:00:02 UTC,,2014-06-02 00:00:00 UTC,,,ELEC|PHEV,GNT,,STATION,
11164,CA,Hybrid and Zero Emission Truck and Bus Vouchers - San Joaquin Valley,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
contributed funds to the California Hybrid and Zero Emission Truck and
Bus Voucher Incentive Project (HVIP) for eligible vehicles used in the
eight-county San Joaquin Valley Air Basin. These ""plus-up"" vouchers
range from \$12,000 to \$30,000, depending on the vehicle, and are in
addition to California Air Resources Board voucher amounts. Vehicles
must be domiciled in the air basin 100% of the time for at least three
years. For more information, see the [San Joaquin Valley
Plus-Up](http://valleyair.org/General_info/Grant_Programs/GrantPrograms.htm#HVIP)
website.",,,FALSE,86,State Incentives,,,,2018-08-15 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER,,IND,
11166,CA,Electric Vehicle Supply Equipment Rebate - GWP,"Glendale Water and Power (GWP) offers a \$200 rebate to the first 100
single-family residential customers that are electric vehicle owners and
install a Level 2 240V charging station with a Safety Socket Meter
Panel.",,,FALSE,125,Utility/Private Incentives,,2016-08-26 21:13:47 UTC,,2016-08-01 00:00:00 UTC,,,ELEC|PHEV,RBATE,,STATION,
11168,CO,Alternative Fuel and Hybrid Electric Vehicle Tax Credit,"Beginning July 1, 2000, the Alternative Fuel Vehicle Credit is available
from the Colorado Department of Revenue for a motor vehicle titled and
registered in Colorado that uses or is converted to use an alternative
fuel or is a hybrid electric vehicle. Alternative fuels include
electricity, compressed natural gas, propane, ethanol, or any mixture of
ethanol containing 85% or more ethanol by volume with gasoline or other
fuels. The credit is a percentage of the incremental cost of the vehicle
or the vehicle conversion as follows:

::: {align=""center""}
  Category                                                                       Credit Amount
  ----------------------------------------------------------------------------- ---------------
  Low-emitting vehicle (LEV)                                                          50%
  Ultra-low-emitting vehicle (LUEV) or Inherently-low emitting vehicle (ILEV)         75%
  Zero-emitting vehicle (ZEV or SULEV)                                                85%
:::

Vehicle categories are outlined in Title 40 of the [Code of Federal
Regulations](http://www.gpo.gov/fdsys/browse/collectionCfr.action?collectionCode=CFR),
part 88. The tax credit percentage is doubled, up to a maximum of 100%,
if the vehicle permanently replaces a vehicle that is ten years old or
older and will never be operated on Colorado highways in the future.
This credit is available through the tax year beginning on January 1,
2010. For additional information, see the Department of Revenue\'s
[Income 9
FYI](http://www.colorado.gov/cs/Satellite/Revenue/REVX/1193047059436)
publication.

(Reference Colorado Revised Statutes 39-22-516.2.5)",,,FALSE,10,State Incentives,,,2010-12-31 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,,FLEET|IND,http://www.lexisnexis.com/hottopics/michie/
11169,CO,"Alternative Fuel, Advanced Vehicle, and Idle Reduction Equipment Tax Credit","Beginning January 1, 2010, the Alternative Fuel Vehicle Credit is
available from the Colorado Department of Revenue for original equipment
manufacturer alternative fuel, hybrid electric, and plug-in hybrid
electric vehicles and vehicle conversions that are titled and registered
in Colorado. Qualified idle reduction technologies are also eligible for
the tax credit. The credits are a percentage of the incremental cost of
the vehicle, or the cost of the technology or conversion, as follows:

::: {align=""center""}
  Category                                                                                                                                                                                                                                                                                    Credit Amount
  ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ ---------------
  1 - Vehicle meeting Tier 2, Bin 1 federal emissions standards                                                                                                                                                                                                                                    85%
  2 - Light-duty diesel-electric hybrid passenger vehicle with a minimum fuel economy of 70 miles per gallon (mpg)                                                                                                                                                                                 65%
  3 - Light-duty passenger vehicle, light-duty truck, or medium-duty diesel-electric truck conversion that increases original fuel economy by at least 40%; or a new diesel-electric or gasoline-electric hybrid medium-duty truck with 30% greater fuel economy than a comparable vehicle         75%
  4 - Light-duty compressed natural gas passenger vehicle, light-duty truck, or medium-duty truck                                                                                                                                                                                                  75%
  5 - Idle reduction technologies                                                                                                                                                                                                                                                                  25%
  6 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 40 mpg                                                                                                                                                                                       75%
  7 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 30 mpg, but less than 40 mpg                                                                                                                                                                 50%
:::

The credit is capped at \$6,000 for all categories except Category 4.
For Category 3 and 4 vehicles, the credit percentage is multiplied by
1.25, up to a maximum of 100%, if the vehicle permanently replaces a
vehicle that is 12 years old or older and is rendered inoperable.

The same vehicle may not be eligible for this credit and the credit
outlined in Colorado Revised Statutes 39-22-516.2.5. Individuals who
claimed a tax credit in previous years for the purchase of a Model Year
2004 or newer HEV may, however, be eligible to claim an additional
credit for the conversion of the same vehicle to a PHEV.

The credit for Category 7 vehicles expires on January 1, 2011. The
remaining credits are available through the tax year beginning on
January 1, 2011. For additional information, see the Department of
Revenue\'s [Income 67
FYI](http://www.colorado.gov/cs/Satellite/Revenue/REVX/1193047059436)
publication.

(Reference Colorado Revised Statutes 39-22-516.2.6)",,,FALSE,15,State Incentives,,,2011-12-31 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,,FLEET|IND,http://www.lexisnexis.com/hottopics/michie/
11182,CO,Electric Vehicle Charging Incentive - Xcel Energy,"Qualified Xcel Energy customers can participate in a pilot program and
earn a \$100 credit for allowing Xcel Energy to interrupt their vehicle
charging for a limited number of hours throughout the year. Xcel Energy
will communicate wirelessly through a control module that interrupts
power to the customer's Level 2 electric vehicle supply equipment. The
pilot will run through September 2014. For more information, including
the pilot program application, see Xcel Energy's [Electric Vehicle
Charging Station Pilot
Program](http://www.xcelenergy.com/Save_Money_&_Energy/Rebates/Electric_Vehicle_Charging_Station_Pilot_Program_-_CO)
website",,,FALSE,45,Utility/Private Incentives,,2015-07-08 15:29:44 UTC,,2014-10-01 00:00:00 UTC,,,ELEC|HEV|PHEV,OTHER,,IND,
11320,MD,Plug-In Electric Vehicle (PEV) Reduced Charging Rate - Pepco ,"Under the voluntary whole house time-of-use rate (R-PIV tariff), Pepco
residential customers with PEVs may pay a reduced price for electricity
used during the designated off-peak period. Only Pepco Standard Offer
Service customers are eligible for the R-PIV tariff. Additional terms
and conditions apply. For more information, see the Pepco Plug-In
Vehicle Charging website.
",,,FALSE,32,Utility/Private Incentives,,,,2016-06-30 00:00:00 UTC,,,ELEC|PHEV,OTHER,,STATION|IND,
11322,MD,Plug-In Electric Vehicle (PEV) Pilot Rate - BGE,"Baltimore Gas and Electric Company (BGE) offers a time-of-use (TOU) rate
for BGE residential customers who purchase or lease a PEV. The TOU rate,
Schedule EV, applies to the energy used for the entire residence during
a billing period. Participation requires a meter capable of measuring
TOU data. Participants will also be involved in surveys or interviews to
gather information about charging behavior. For more information, see
BGE's [Electric Service Rates and
Tariffs](https://www.bge.com/MyAccount/MyBillUsage/Pages/ElectricServiceRatesTariffs.aspx)
website.
",,,FALSE,35,Utility/Private Incentives,,,,2015-12-31 00:00:00 UTC,,,ELEC|PHEV,OTHER,,IND,
11420,GA,Commercial Alternative Fuel Vehicle (AFV) Tax Credit,"An income tax credit is available to taxpayers who purchase new
commercial medium-duty or heavy-duty AFVs that operate using at least
90% alternative fuel. Eligible alternative fuels include electricity,
propane, natural gas, or hydrogen fuel. Medium-duty hybrid electric
vehicles also qualify. Eligible medium-duty AFVs with a gross vehicle
weight rating (GVWR) between 8,500 and 26,001 pounds (lbs.) may qualify
for a credit of up to \$12,000. Heavy-duty AFVs with a GVWR over 26,001
lbs. may qualify for a credit of up to \$20,000. The maximum credit per
taxpayer is \$250,000 and no unused portion of the credit may be carried
forward. Qualified AFVs must be purchased before June 30, 2017, remain
registered in Georgia for at least five years, be certified by the
Georgia Board of Natural Resources, and accumulate at least 75% of their
annual mileage in Georgia. The Georgia Department of Revenue will
pre-approve credit applications on a first come, first served basis. Up
to \$2.5 million in total credits will be available each fiscal year.
(Reference [Georgia Code](http://www.legis.state.ga.us/) 48-7-29.18 and
48-7-29.19)",2014-04-04 00:00:00 UTC,,FALSE,5,State Incentives,,2018-05-04 20:38:00 UTC,2017-06-30 00:00:00 UTC,,,,ELEC|HEV|HY|NG|PHEV|LPG,TAX,,FLEET|IND,http://www.legis.state.ga.us/|http://www.legis.ga.gov/en-US/default.aspx
11422,WA,Electric Vehicle Supply Equipment (EVSE) Study,"The Washington Joint Transportation Committee (Committee), in
coordination with the Washington Department of Transportation, local
governments, and industry stakeholders, evaluated the current status of
EVSE in Washington and made recommendations for potential business
models for financially-sustainable EVSE deployment. For more
information, including a copy of the interim and final report, see the
[Committee](http://leg.wa.gov/JTC/Pages/ElectricVehicleChargingStationNetworksStudy.aspx)
website.
",2014-04-04 00:00:00 UTC,,FALSE,83,Laws and Regulations,,,,2019-04-01 00:00:00 UTC,,,ELEC|PHEV,,OTHER,FLEET|IND,
11424,MD,Alternative Fuel Vehicle (AFV) Voucher Program,"The Maryland Energy Administration (MEA) administers the Maryland
Freedom Fleet Voucher (FFV) Program, which provides vouchers for the
purchase of new and converted AFVs registered in Maryland. Eligible
vehicles include purchased or leased light-, medium-, and heavy-duty
dedicated natural gas, propane, hybrid electric, plug-in electric, and
hydraulic hybrid vehicles. Vehicles must be used by commercial,
non-profit, or public entities. Voucher amounts are based on gross
vehicle weight rating and are capped at 50% of the vehicle\'s
incremental cost; the cap does not apply to plug-in electric vehicles.
Funds are not guaranteed until voucher agreements are fully executed.
Applications are currently not being accepted (verified April 2019). For
more information, including application requirements, see the [Maryland
FFV
Program](http://energy.maryland.gov/transportation/Pages/incentives_ffvp.aspx)
website.",,,FALSE,22,State Incentives,,2017-07-14 01:04:18 UTC,,2020-05-11 00:00:00 UTC,,,ELEC|HEV|NG|PHEV|LPG,OTHER,,FLEET|GOV,
11440,WA,State Agency Coordination to Address Climate Change,"Washington state agencies are charged with a number of clean
transportation initiatives to address climate change concerns,
including:

-   The Washington State Department of Transportation must work with
    federal, state, regional, and local partners to develop an action
    plan to advance electric vehicle use, including recommendations on
    targeted incentives for consumers and businesses, infrastructure
    funding mechanisms, signage, and building codes.
-   The Washington Office of Financial Management must work with other
    state agencies, subject matter experts, affected industries, and the
    public to evaluate the technical feasibility, costs and benefits,
    and job implications of requiring the use of cleaner transportation
    fuels through a low carbon fuel standard.
-   The Washington Departments of Transportation, Commerce, and Ecology
    must work with the regional transportation planning organizations,
    counties, and cities to develop a new program to provide financial
    and technical assistance for local governments to implement
    transportation efficiency improvement measures, and to update their
    comprehensive plans to maximize efficiency, reduce costs, and
    minimize greenhouse gas emissions.

Agencies must report to the governor annually on progress made towards
these and other climate change goals.

(Reference [Executive
Order](http://www.governor.wa.gov/office-governor/official-actions/executive-orders)
14-04, 2014)",2014-04-29 00:00:00 UTC,,FALSE,130,Laws and Regulations,,,,,2018-01-16 00:00:00 UTC,,ELEC|OTHER|PHEV,,AIRQEMISSIONS|OTHER,OTHER,http://www.governor.wa.gov/office/execorders/default.aspx
11497,CT,Electric Vehicle Supply Equipment (EVSE) Grants,"The Connecticut Department of Energy and Environmental Protection (DEEP)
provides funding to municipalities, state agencies, and private
businesses for the cost and installation of eligible EVSE. Funding is
available for 50% of project costs (up to \$2,000 per unit and \$4,000
per site) to 100% of project costs (up to \$10,000 per site), depending
on how well the project matches program criteria. For EVSE that is
available to the public 24 hours a day, 7 days a week, and located in a
major downtown area or other central destination currently underserved
by EVSE, DEEP will provide up to \$5,000 per unit or up to \$10,000 per
site. All EVSE must be available to the public at no cost for three
years, with further criteria required for maximum funding. The program
is not currently accepting applications (verified June 2020). For more
information, including application submission deadlines, refer to the
Connecticut DEEP [Electric Vehicle
Incentives](https://portal.ct.gov/DEEP/Air/Mobile-Sources/EVConnecticut/EVConnecticut---Incentives)
website.",2014-07-15 00:00:00 UTC,,FALSE,15,State Incentives,,2015-09-04 21:09:08 UTC,,2020-06-01 00:00:00 UTC,,,ELEC|PHEV,GNT,,STATION|FLEET|GOV,http://www.ct.gov/deep/cwp/view.asp?a=2684&q=527866&deepNav_GID=1619
11505,WA,Electric Vehicle Supply Equipment (EVSE) Rebate - PSE,"Puget Sound Energy (PSE) provides a \$500 rebate to qualified customers
for the purchase and installation of Level 2 EVSE. Eligible applicants
must be PSE residential electric schedule 7 customers, must be the
registered owner of an EV, and must install a Level 2 EVSE within a
specified timeframe. The rebate is available on a first come, first
served basis to the first 5,000 qualified customers. PSE expects the
rebate program to remain open until November 1, 2016, depending on
available funds. For more information, including additional
requirements, see PSE\'s [Electric
Vehicles](https://www.pse.com/pages/electric-cars) website.",,,FALSE,67,Utility/Private Incentives,,2017-06-12 15:28:26 UTC,2017-04-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|IND,
11506,AL,Plug-In Electric Vehicle (PEV) and Charging Infrastructure Incentive - Alabama Power,"Alabama Power offers commercial customers \$500 per port for qualified
commercial electric vehicle supply equipment. Funding is available on a
first-come, first-served basis through 2016.",,,FALSE,25,Utility/Private Incentives,,2016-06-09 17:48:30 UTC,2017-06-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,STATION|IND,
11516,SC,Alternative Fuel School Bus Pilot Program,"Through June 2015, the South Carolina Department of Education may direct
5% to 10% of fiscal year school bus funds to lease or purchase
alternative fuel school buses and provide ongoing maintenance and fuel
costs as part of a pilot program for three school districts. The
participating school districts must pay for the alternative fueling
infrastructure, the incremental cost between a conventional and
alternative fuel bus, and training for bus maintenance staff. The school
districts must also submit quarterly reports. The South Carolina
Department of Education must submit a final cost report to the Senate
Finance Committee and House Ways and Means Committee. (Reference [House
Bill](http://www.scstatehouse.gov/index.php) 4701, 2014)",2014-07-01 00:00:00 UTC,,FALSE,56,State Incentives,,2015-09-04 21:18:02 UTC,2015-06-01 00:00:00 UTC,,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS|OTHER,,STATION|FLEET,http://www.scstatehouse.gov/index.php
11520,SC,Clean Energy Advisory Commission,"The South Carolina Clean Energy Industry Manufacturing Market
Development Advisory Commission (Commission) will assist with the
development of clean energy technologies, materials, and products,
including advanced vehicle, alternative transportation fuel, battery
manufacturing, and hydrogen fuel cell industries. The Commission issued
a final report in September 2015, with a description and analysis of the
existing clean energy manufacturing industry, job development potential,
market potential, incentives offered by neighboring states, and
recommendations for in-state production incentives, benchmarks to
increase clean energy manufacturing, and marketing and public education
programs. (Reference [South Carolina Code of
Laws](http://www.scstatehouse.gov/code/statmast.php) 11-55-100)",2014-05-16 00:00:00 UTC,,FALSE,72,Laws and Regulations,,2016-08-09 18:23:27 UTC,,2017-08-09 00:00:00 UTC,,,AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HY|IR|NG|NEVS|OTHER|PHEV|LPG,,OTHER,STATION|AFP|PURCH|MAN|FLEET|OTHER|IND,http://www.scstatehouse.gov/index.php|http://www.scstatehouse.gov/code/statmast.php
11524,VT,Plug-In Electric Vehicle (PEV) Purchase Incentive - Drive Electric Vermont,"Drive Electric Vermont is offering a \$500 incentive for qualified PEVs
purchased at participating dealerships. This pilot program will fund
approximately 75 PEVs and is available on a first-come, first served
basis. For additional information, including eligibility requirements
and participating dealerships, see the Drive Electric Vermont [Purchase
Incentives](http://www.driveelectricvt.com/buying-guide/incentives)
page.",,,FALSE,13,Utility/Private Incentives,,2014-10-03 14:43:56 UTC,,2015-05-01 00:00:00 UTC,,,ELEC|HEV|PHEV,RBATE,,IND,
11551,RI,Plug-In Electric Vehicle (PEV) Regulatory Study,"The Rhode Island Office of Energy Resources prepared a regulatory study
to identify issues affecting PEVs in an effort to increase vehicle
adoption and maintain and enhance electric system reliability. The study
includes recommendations to address transmission and distribution
infrastructure impacts, utility reporting requirements, rate design to
encourage off-peak charging, vehicle-to-grid opportunities, PEV consumer
education, third-party sales of electricity from charging
infrastructure, and policy coordination with other New England states.
For more information, see the [Rhode Island Office of Energy Resources
House Resolution
Report](http://www.energy.ri.gov/documents/Transportation/House%20Resolution%20Report.pdf).",2014-05-08 00:00:00 UTC,,FALSE,16,Laws and Regulations,,2014-11-17 20:24:29 UTC,,2015-05-01 00:00:00 UTC,,,ELEC|PHEV,,CCEINIT|OTHER,STATION|AFP|FLEET|OTHER|IND,
11553,MO,State Energy Plan,"The Missouri Department of Economic Development\'s Division of Energy
developed a comprehensive state energy plan to include information
related to alternative fuels and advanced vehicles, as well as electric
generation, fuels and resource extraction, energy distribution, energy
usage, energy storage, energy-related land use issues, energy prices,
energy security, and emergency resource planning. For more information,
see the [Missouri Energy
Plan](https://energy.mo.gov/comprehensive-state-energy-plan) website.
(Reference [Executive
Orders](http://www.sos.mo.gov/library/reference/orders/default) 15-02,
2015, and 14-06, 2014)",2014-06-18 00:00:00 UTC,,FALSE,43,Laws and Regulations,,2016-08-11 12:29:59 UTC,,2020-07-23 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,,CCEINIT,OTHER,http://governor.mo.gov/news/executive-orders|http://governor.mo.gov/news/executive-orders
11555,GA,Electric Vehicle Supply Equipment (EVSE) Rebate - Georgia Power,"Georgia Power offers a rebate to residential customers, businesses, and
builders who install Level 2 EVSE. Customers are eligible for a \$250,
\$500, and \$100 rebate, respectively, for each dedicated circuit
installed through December 31, 2019. Other conditions may apply. For
more information, see the [Georgia Power Electric
Vehicles](https://www.georgiapower.com/about-energy/electric-vehicles/home.cshtml?nav=footer_ee_plugin&hp=bm_ci_electric_vehicles)
and [Electric Vehicles & Your
Business](https://www.georgiapower.com/content/dam/georgia-power/pdfs/residential-pdfs/business-residential-ev-charger-rebate-programs-tc.pdf)
websites.",,,FALSE,50,Utility/Private Incentives,,2019-04-09 16:06:44 UTC,2020-01-01 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,FLEET|OTHER|IND,
11570,GA,Electric Vehicle Supply Equipment (EVSE) Rebate Program,"The Georgia Environmental Finance Authority (GEFA) provides rebates to
in-state colleges, universities, and state and local governments to
install Level 2 and DC fast charging EVSE. The rebate provides up to 50%
of the cost of equipment and installation up to \$40,000 per eligible
entity. GEFA also provides rebates for up to 75% of the cost of
installation for third-party donated EVSE. Rebate recipients must
operate EVSE for at least three years, provide a minimum amount of
public access to the EVSE, and collect and submit charging data to GEFA.
Additional rules and conditions apply. For more information, see the
[Charge Georgia](http://gefa.georgia.gov/charge-georgia) website.",,,FALSE,1,State Incentives,,,,2015-02-01 00:00:00 UTC,,,ELEC|HEV|PHEV,RBATE,,STATION,
11576,WY,Alternative Fuels Vehicle Rebate - Yellowstone-Teton Clean Energy Coalition,"The Yellowstone-Teton Clean Energy Coalition is offering a rebate of up
to \$3,000 towards the purchase of original equipment manufacturer (OEM)
propane, all-electric, or plug-in hybrid electric vehicles. U.S.
Environmental Protection Agency certified conversions of conventional
vehicles to propane also qualify. Eligible entities include governments,
businesses, nonprofits, and individuals; additional eligibility
requirements may apply. Applications will be accepted through March 31,
2015. For more information, see the [Alternative Fuel Vehicle Rebate
Program](http://www.ytcleanenergy.org/alternative-fuel-vehicle-rebate-program/)
page.",,,FALSE,14,Utility/Private Incentives,,,2015-04-01 00:00:00 UTC,,,,AFTMKTCONV|ELEC|HEV|PHEV|LPG,RBATE,,MAN|FLEET|IND,
11605,MD,Zero Emission Vehicle (ZEV) State Fleet Goal,"State agencies must increase the number of ZEV acquisitions in
light-duty fleets to at least 25% of annual fleet purchases by 2025. To
the extent feasible, ZEV acquisitions should increase by 3% each year
from fiscal year (FY) 2016 through FY 2020, so that by FY 2020 at least
15% of annual light-duty fleet purchases are ZEVs. The state fleet must
annually report ZEV purchases to the governor, the Maryland Energy
Administration, and the Maryland Department of the Environment.
(Reference [Executive
Order](http://www.dsd.state.md.us/comar/SubtitleSearch.aspx?search=01.01.*)
01.01.2015.02, 2015)",2015-01-20 00:00:00 UTC,,FALSE,49,Laws and Regulations,,2015-05-12 17:38:37 UTC,,2020-05-11 00:00:00 UTC,,,ELEC,,REQ,GOV,http://www.dsd.state.md.us/comar/SubtitleSearch.aspx?search=01.01.*
11615,IN,Public Electric Vehicle Supply Equipment (EVSE) Funding - NIPSCO,"NIPSCO's IN-Charge Around Town Electric Vehicle Program (Program) offers
funding for the cost of up to two public EVSE, specifically for
universities, workplaces, apartments, governmental public areas, major
transportation corridors, and commercial and retail locations. NIPSCO
offers 50% of the cost to purchase and install qualified public EVSE, up
to \$3,000 for Level 2 and up to \$37,500 for DC fast. The Program is in
effect until January 31, 2017, and is available on a first-come,
first-served basis. The Program has reached capacity as of March 2016,
but applicants may join a wait list for funding. For more information,
see the NIPSCO [IN-Charge Electric Vehicle
Program](http://www.nipsco.com/en/our-services/in-charge-ev.aspx)
website.",2012-04-01 00:00:00 UTC,,FALSE,86,Utility/Private Incentives,,2016-04-11 18:51:16 UTC,,2017-05-01 00:00:00 UTC,,,ELEC|PHEV,OTHER|RBATE,,STATION|FLEET|OTHER,
11622,NY,Plug-in Electric Vehicle (PEV) Toll Discount Program,"Vehicles eligible for the New York Clean Pass Program, including PEVs
and hybrid electric vehicles, receive a discounted toll rate on all Port
Authority of New York & New Jersey (PANYNJ) off-peak hour crossings.
Vehicles must register with E-ZPass New York. Drivers of qualified
vehicles may also receive a 10% discount on established E-ZPass accounts
with proof of registration. This exemption expires September 30, 2019.
For more information, including a complete list of eligible vehicles and
application instructions, see the [PANYNJ
E-ZPass](https://www.panynj.gov/bridges-tunnels/e-zpass.html) and [Green
Pass Discount Plan](http://www.thruway.ny.gov/ezpass/greentag.html)
websites.",,,FALSE,47,State Incentives,,2019-12-11 19:13:04 UTC,2019-11-01 00:00:00 UTC,,,,ELEC|HEV|PHEV,EXEM,,IND,
11627,WY,Alternative Fuel Feasibility Study Grants,"The Wyoming State Energy Office (SEO) offers grants of up to \$5,000 to
municipalities in the state to conduct feasibility studies related to
acquiring alternative fuel vehicles or developing fueling
infrastructure. Awardees must submit final feasibility studies to the
SEO within 180 days of the grant execution date. Eligible applicants are
required to provide at least a 10% cash match. Other terms and
conditions may apply. Funding is not currently available for this
incentive (verified February 2017). For more information, see the SEO
Energy Assistance website.",,,FALSE,9,State Incentives,,2015-07-08 13:39:43 UTC,,2017-02-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,,FLEET|OTHER,
11644,NH,Advanced Vehicle Road Taxation Study Commission,"The following was repealed after the submission of the final report in
November 2015: The Commission to Study Revenue Alternatives to the Road
Toll (Commission) was established to study and report findings and
recommendations for alternatives to the road tax placed on hybrid and
plug-in electric vehicles, as well as other fuel-efficient and emerging
technology vehicles. Revenue alternatives the Commission identifies may
be used to fund improvements to the state's highways and bridges. The
Commission must also track current road taxes and use findings from the
2012 Taxation of Alternative Fuel and Electric Powered Vehicles
Commission to determine its final recommendations. The Commission must
submit a final report to state officials by November 1, 2015. (Reference
[House Bill](http://www.gencourt.state.nh.us/legislation/default.htm)
460, 2015, and [New Hampshire Revised
Statutes](http://gencourt.state.nh.us/rsa/html/indexes/default.html)
261:1)",2015-06-05 00:00:00 UTC,,FALSE,19,Laws and Regulations,,2015-07-31 19:13:40 UTC,,,2015-11-01 00:00:00 UTC,,ELEC|EFFEC|HEV|OTHER|PHEV,,FUEL|OTHER,FLEET|IND,http://www.gencourt.state.nh.us/legislation/default.htm|http://gencourt.state.nh.us/rsa/html/indexes/default.html
11648,IN,Propane School Bus Grants,"The Indiana Office of Energy Development (OED) administers the Propane
School Bus Grant, which is available to Indiana public school
corporations for the purchase of at least two new propane school buses.
Applicants may receive a maximum grant of \$10,000 per bus, up to
\$50,000 per applicant, toward the incremental cost. For more
information, including the grant application deadline, see the OED
[Propane School Bus Grant](http://www.in.gov/oed/2733.htm) website.",,,FALSE,5,State Incentives,,2015-08-26 19:38:56 UTC,,2015-11-01 00:00:00 UTC,,,AFTMKTCONV|ELEC|NG|PHEV|LPG,GNT,,FLEET|IND,
11650,AL,Plug-In Electric Vehicle (PEV) Dealership Incentive - Alabama Power,"Alabama Power offers \$250 to vehicle dealerships for each new PEV sale
or leasing deal made with a customer in the Alabama Power service area.",,,FALSE,21,Utility/Private Incentives,,2015-09-04 21:04:15 UTC,,2016-05-01 00:00:00 UTC,,,ELEC|PHEV,OTHER,,OTHER,
11652,RI,Alternative Transportation Fuel Study,"The Rhode Island Office of Energy Resources (OER) will prepare a study
on strategies to reduce greenhouse gas emissions and promote alternative
transportation fuels in Rhode Island, including any suggested regulatory
changes. OER will submit the report to the governor and the senate.
(Reference [Senate
Resolution](http://www.rilin.state.ri.us/Pages/Default.aspx) 1020, 2015)",2015-06-25 00:00:00 UTC,,FALSE,14,Laws and Regulations,,2015-10-06 22:51:03 UTC,,2017-09-01 00:00:00 UTC,,,BIOD|ETH|ELEC|IR|NG|PHEV|LPG,,AIRQEMISSIONS,OTHER,http://www.rilin.state.ri.us/Pages/Default.aspx
11654,DE,Alternative Fueling Infrastructure Grants,"As part of the Delaware Clean Transportation Incentive Program, the
Delaware Department of Natural Resources and Environmental Control
(DNREC) provides grant funding for public and private alternative
fueling stations, including DC fast electric vehicle supply equipment
(EVSE), natural gas, propane, and hydrogen fueling infrastructure. The
grant funds 75% of the cost of public access fueling infrastructure and
50% of the cost of private access fueling infrastructure, up to
\$500,000. DNREC will accept applications through February 29, 2016. For
more information, including eligibility criteria, see the [Delaware
Alternative Fueling Infrastructure
Grants](http://www.dnrec.delaware.gov/energy/Pages/Delaware-Alternative-Fueling-Infrastructure-Grants.aspx)
page.",,,FALSE,2,State Incentives,,2015-10-28 15:13:03 UTC,,2016-08-01 00:00:00 UTC,,,ELEC|HY|NG|PHEV|LPG,GNT,,STATION|FLEET,
11656,NJ,Workplace Electric Vehicle Supply Equipment (EVSE) Program - PSE&G,"Public Service Electric & Gas Company (PSE&G) provides free EVSE to
companies in their service territory for the purpose of workplace
charging. EVSE is available on a first-come, first-served basis to
companies that secure a commitment from at least five employees who will
use a plug-in electric vehicle for their commute. PSE&G will own the
EVSE and collect usage data. For more information, see the
[PSE&G](https://www.pseg.com/info/media/newsreleases/2014/2014-07-22.jsp#.VjpbR9KrS01)
website.",,,FALSE,14,Utility/Private Incentives,,2015-11-04 19:18:21 UTC,,2017-11-01 00:00:00 UTC,,,ELEC|PHEV,LOANS|RBATE,,STATION|FLEET,
